4	W	5716
0	R	5716
4	J	5854
4	R	5854
4	W	5854
0	R	5854
4	J	5898
4	R	5898
4	W	5898
0	R	5898
4	J	5960
4	R	5960
4	W	5960
0	R	5960
4	J	6182
4	R	6182
4	W	6183
0	R	6183
4	J	6256
4	R	6256
4	W	6256
0	R	6256
4	J	6650
4	R	6650
4	W	6650
0	R	6650
4	J	6699
4	R	6699
4	W	6699
0	R	6699
4	J	6788
4	R	6788
4	W	6788
0	R	6788
4	J	6861
4	R	6861
4	W	6861
0	R	6861
4	J	6921
4	R	6921
4	W	6922
0	R	6922
4	J	6979
4	R	6979
4	W	6979
0	R	6980
4	J	7010
4	R	7010
4	W	7010
0	R	7010
4	J	7072
4	R	7072
4	W	7072
0	R	7072
4	J	7087
4	R	7087
4	W	7087
0	R	7087
4	J	7123
4	R	7123
4	W	7123
0	R	7123
4	J	7165
4	R	7165
4	W	7166
0	R	7166
4	J	7226
4	R	7226
4	W	7226
0	R	7227
4	J	7425
4	R	7425
4	W	7425
0	R	7425
4	J	7476
4	R	7476
4	W	7476
0	R	7476
4	J	7530
4	R	7530
4	W	7530
0	R	7530
4	J	7597
4	R	7597
4	W	7597
0	R	7597
4	J	7639
4	R	7639
4	W	7639
0	R	7639
4	J	7692
4	R	7692
4	W	7692
0	R	7692
4	J	7846
4	R	7846
8	N	7848
8	J	7848
4	W	7849
8	R	7849
9	N	7853
9	J	7854
8	W	7854
9	R	7854
9	E	7906
8	J	7906
8	R	7906
10	N	7907
10	J	7907
8	W	7907
10	R	7907
10	E	8013
8	J	8013
8	R	8013
11	N	8013
11	J	8014
8	W	8014
11	R	8014
11	E	8043
8	J	8043
8	R	8043
12	N	8045
12	J	8045
8	W	8046
12	R	8046
12	E	8126
8	J	8126
8	R	8126
8	E	8128
4	J	8128
4	R	8128
13	N	8129
13	J	8129
4	W	8130
13	R	8130
4	J	8132
13	E	8132
4	R	8132
4	W	8133
0	R	8133
4	J	8646
4	R	8646
4	W	8646
0	R	8646
4	J	8731
4	R	8731
4	W	8731
0	R	8731
4	J	8749
4	R	8749
4	W	8749
0	R	8749
4	J	8778
4	R	8779
4	W	8779
0	R	8779
4	J	8806
4	R	8806
4	W	8806
0	R	8806
4	J	8827
4	R	8827
4	W	8827
0	R	8827
4	J	8879
4	R	8879
4	W	8884
0	R	8884
4	J	8946
4	R	8946
4	W	8946
0	R	8946
4	J	9244
4	R	9244
14	N	9245
14	J	9245
4	W	9246
14	R	9246
15	N	9247
15	J	9248
16	N	9248
16	J	9248
17	N	9248
17	J	9249
18	N	9249
18	J	9250
19	N	9250
19	J	9250
20	N	9250
20	J	9251
21	N	9251
21	J	9252
22	N	9252
22	J	9252
23	N	9252
23	J	9253
24	N	9253
24	J	9254
14	W	9255
24	R	9255
24	J	9270
23	R	9270
23	J	9285
22	R	9285
22	J	9300
21	R	9300
21	J	9315
20	R	9315
20	J	9330
19	R	9330
19	J	9345
18	R	9345
18	J	9360
17	R	9360
17	J	9375
16	R	9375
16	J	9390
15	R	9390
15	J	9405
24	R	9405
24	J	9420
23	R	9420
23	J	9435
22	R	9435
22	J	9450
21	R	9450
21	J	9465
20	R	9465
20	J	9480
19	R	9480
19	J	9495
18	R	9495
18	J	9510
17	R	9510
17	J	9525
16	R	9525
16	J	9540
15	R	9540
15	J	9555
24	R	9555
24	J	9570
23	R	9570
23	J	9585
22	R	9585
22	J	9600
21	R	9600
21	J	9615
20	R	9615
20	J	9630
19	R	9630
19	J	9645
18	R	9645
18	J	9660
17	R	9660
17	J	9675
16	R	9675
16	J	9690
15	R	9690
15	J	9705
24	R	9705
24	J	9720
23	R	9720
23	J	9735
22	R	9735
22	J	9750
21	R	9750
21	J	9765
20	R	9765
20	J	9780
19	R	9780
19	J	9795
18	R	9795
18	J	9810
17	R	9810
17	J	9825
16	R	9825
16	J	9840
15	R	9840
15	J	9855
24	R	9855
24	J	9870
23	R	9870
23	J	9885
22	R	9885
22	J	9900
21	R	9900
21	J	9915
20	R	9915
20	J	9930
19	R	9930
19	J	9945
18	R	9945
18	J	9960
17	R	9960
17	J	9975
16	R	9975
16	J	9990
15	R	9990
15	J	10005
24	R	10005
24	J	10020
23	R	10020
23	J	10035
22	R	10035
22	J	10050
21	R	10050
21	J	10065
20	R	10065
20	J	10080
19	R	10080
19	J	10095
18	R	10095
18	J	10110
17	R	10110
17	J	10125
16	R	10125
16	J	10140
15	R	10140
15	J	10155
24	R	10155
24	W	10165
23	R	10165
23	J	10180
22	R	10180
22	J	10195
21	R	10195
21	J	10210
20	R	10210
20	J	10225
19	R	10225
19	J	10240
18	R	10240
18	J	10255
17	R	10255
24	J	10270
17	J	10270
16	R	10270
16	J	10285
15	R	10285
15	J	10300
24	R	10300
24	W	10300
23	R	10300
23	J	10315
22	R	10315
22	J	10330
21	R	10330
21	J	10345
20	R	10345
20	J	10360
19	R	10360
19	J	10375
18	R	10375
18	J	10390
17	R	10390
24	J	10405
17	J	10405
24	R	10405
24	W	10405
16	R	10405
16	J	10420
15	R	10420
15	J	10435
23	R	10435
23	J	10450
22	R	10450
22	J	10465
21	R	10465
21	J	10480
20	R	10480
20	J	10495
19	R	10495
24	J	10510
19	J	10510
24	R	10510
24	W	10510
18	R	10510
18	J	10525
17	R	10525
17	J	10540
16	R	10540
16	J	10555
15	R	10555
15	J	10570
23	R	10570
23	J	10585
22	R	10585
22	J	10600
21	R	10600
24	J	10615
21	J	10615
24	R	10615
24	W	10615
20	R	10615
20	J	10630
19	R	10630
19	J	10645
18	R	10645
18	J	10660
17	R	10660
17	J	10675
16	R	10675
16	J	10690
15	R	10690
15	J	10705
23	R	10705
24	J	10720
23	J	10720
24	R	10720
24	W	10720
22	R	10720
22	J	10735
21	R	10735
21	J	10750
20	R	10750
20	J	10765
19	R	10765
19	J	10780
18	R	10780
18	J	10795
17	R	10795
17	J	10810
16	R	10810
24	J	10825
16	J	10825
24	R	10825
24	W	10825
15	R	10825
15	J	10840
23	R	10840
23	J	10855
22	R	10855
22	J	10870
21	R	10870
21	J	10885
20	R	10885
20	J	10900
19	R	10900
19	J	10915
18	R	10915
24	J	10930
18	J	10930
24	R	10930
24	W	10930
17	R	10930
17	J	10945
16	R	10945
16	J	10960
15	R	10960
15	J	10975
23	R	10975
23	J	10990
22	R	10990
22	J	11005
21	R	11005
21	J	11020
20	R	11020
24	J	11035
20	J	11035
24	R	11035
24	W	11035
19	R	11035
19	J	11050
18	R	11050
18	J	11065
17	R	11065
17	J	11080
16	R	11080
16	J	11095
15	R	11095
15	J	11110
23	R	11110
23	W	11115
22	R	11115
22	J	11130
21	R	11130
24	J	11145
21	J	11145
24	R	11145
24	J	11174
20	R	11174
20	J	11189
19	R	11189
19	J	11204
18	R	11204
23	J	11219
18	J	11219
17	R	11219
17	J	11234
16	R	11234
16	J	11249
15	R	11249
15	J	11264
23	R	11264
23	W	11264
24	R	11264
24	J	11279
22	R	11279
22	J	11294
21	R	11294
21	J	11309
20	R	11309
20	J	11324
19	R	11324
19	J	11339
18	R	11339
18	J	11354
17	R	11354
23	J	11369
17	J	11369
23	R	11369
23	W	11369
16	R	11369
16	J	11384
15	R	11384
15	J	11399
24	R	11399
24	J	11414
22	R	11414
22	J	11429
21	R	11429
21	J	11444
20	R	11444
20	J	11459
19	R	11459
23	J	11474
19	J	11474
23	R	11474
23	W	11474
18	R	11474
18	J	11489
17	R	11489
17	J	11504
16	R	11504
16	J	11519
15	R	11519
15	J	11534
24	R	11534
24	J	11549
22	R	11549
22	J	11564
21	R	11564
23	J	11579
21	J	11579
23	R	11579
23	W	11579
20	R	11579
20	J	11594
19	R	11594
19	J	11609
18	R	11609
18	J	11624
17	R	11624
17	J	11639
16	R	11639
16	J	11654
15	R	11654
15	J	11669
24	R	11669
23	J	11684
24	J	11684
23	R	11684
23	W	11684
22	R	11684
22	J	11699
21	R	11699
21	J	11714
20	R	11714
20	J	11729
19	R	11729
19	J	11744
18	R	11744
18	J	11759
17	R	11759
17	J	11774
16	R	11774
23	J	11789
16	J	11789
23	R	11789
23	W	11789
15	R	11789
15	J	11804
24	R	11804
24	W	11815
22	R	11815
22	J	11830
21	R	11830
21	J	11845
20	R	11845
20	J	11860
19	R	11860
19	J	11875
18	R	11875
23	J	11890
18	J	11890
23	R	11890
23	W	11890
17	R	11890
17	J	11905
16	R	11905
24	J	11920
16	J	11920
15	R	11920
15	J	11935
24	R	11935
24	W	11935
22	R	11935
22	J	11950
21	R	11950
21	J	11965
20	R	11965
20	J	11980
19	R	11980
23	J	11995
19	J	11995
23	R	11995
23	J	12024
18	R	12024
24	J	12039
18	J	12039
24	R	12039
24	W	12039
17	R	12039
17	J	12054
16	R	12054
16	J	12069
15	R	12069
15	J	12084
23	R	12084
23	J	12099
22	R	12099
22	W	12099
21	R	12099
21	J	12114
20	R	12114
20	J	12129
19	R	12129
24	J	12144
19	J	12144
24	R	12144
24	W	12144
18	R	12144
18	J	12159
17	R	12159
17	J	12174
16	R	12174
16	J	12189
15	R	12189
22	J	12204
15	J	12204
22	R	12204
22	W	12204
23	R	12204
23	J	12219
21	R	12219
21	J	12234
20	R	12234
24	J	12249
20	J	12249
24	R	12249
24	W	12249
19	R	12249
19	J	12264
18	R	12264
18	J	12279
17	R	12279
17	J	12294
16	R	12294
22	J	12309
16	J	12309
22	R	12309
22	W	12309
15	R	12309
15	J	12324
23	R	12324
23	J	12339
21	R	12339
24	J	12354
21	J	12354
24	R	12354
24	W	12354
20	R	12354
20	J	12369
19	R	12369
19	J	12384
18	R	12384
18	J	12399
17	R	12399
22	J	12414
17	J	12414
22	R	12414
22	W	12414
16	R	12414
16	J	12429
15	R	12429
15	J	12444
23	R	12444
24	J	12459
23	J	12459
24	R	12459
24	W	12459
21	R	12459
21	J	12474
20	R	12474
20	J	12489
19	R	12489
19	J	12504
18	R	12504
22	J	12519
18	J	12519
22	R	12519
22	W	12519
17	R	12519
17	J	12534
16	R	12534
16	J	12549
15	R	12549
24	J	12564
15	J	12564
24	R	12564
24	W	12564
23	R	12564
23	J	12579
21	R	12579
21	J	12594
20	R	12594
20	J	12609
19	R	12609
22	J	12624
19	J	12624
22	R	12624
22	W	12624
18	R	12624
18	J	12639
17	R	12639
17	J	12654
16	R	12654
24	J	12669
16	J	12669
24	R	12669
24	W	12669
15	R	12669
15	J	12684
23	R	12684
23	J	12699
21	R	12699
21	J	12714
20	R	12714
22	J	12729
20	J	12729
22	R	12729
22	W	12729
19	R	12729
19	J	12744
18	R	12744
18	J	12759
17	R	12759
24	J	12774
17	J	12774
24	R	12774
24	J	12803
16	R	12803
16	J	12818
15	R	12818
22	J	12833
15	J	12833
22	R	12833
22	J	12862
24	R	12862
24	J	12877
23	R	12877
23	J	12892
22	R	12892
22	J	12907
21	R	12907
21	W	12917
20	R	12917
20	J	12932
19	R	12932
19	J	12947
18	R	12947
18	J	12962
17	R	12962
17	J	12977
16	R	12977
16	J	12992
15	R	12992
15	J	13007
24	R	13007
21	J	13022
24	J	13022
21	R	13022
21	W	13022
23	R	13022
23	J	13037
22	R	13037
22	J	13052
20	R	13052
20	J	13067
19	R	13067
19	J	13082
18	R	13082
18	J	13097
17	R	13097
17	J	13112
16	R	13112
21	J	13127
16	J	13127
21	R	13127
21	W	13127
15	R	13127
15	J	13142
24	R	13142
24	J	13157
23	R	13157
23	J	13172
22	R	13172
22	J	13187
20	R	13187
20	J	13202
19	R	13202
19	J	13217
18	R	13217
21	J	13232
18	J	13232
21	R	13232
21	W	13232
17	R	13232
17	J	13247
16	R	13247
16	J	13262
15	R	13262
15	J	13277
24	R	13277
24	J	13292
23	R	13292
23	J	13307
22	R	13307
22	J	13322
20	R	13322
21	J	13337
20	J	13337
21	R	13337
21	W	13337
19	R	13337
19	J	13352
18	R	13352
18	J	13367
17	R	13367
17	J	13382
16	R	13382
16	J	13397
15	R	13397
15	J	13412
24	R	13412
24	W	13423
23	R	13423
21	J	13438
23	J	13438
21	R	13438
21	W	13438
22	R	13438
22	J	13453
20	R	13453
20	J	13468
19	R	13468
19	J	13483
18	R	13483
18	J	13498
17	R	13498
17	J	13513
16	R	13513
24	J	13528
16	J	13528
15	R	13528
21	J	13543
15	J	13543
21	R	13543
21	J	13571
24	R	13571
24	W	13571
23	R	13571
23	W	13577
22	R	13577
22	J	13592
21	R	13592
21	J	13607
20	R	13607
20	J	13622
19	R	13622
19	J	13637
18	R	13637
18	J	13652
17	R	13652
17	J	13667
16	R	13667
24	J	13682
23	J	13682
16	J	13682
24	R	13682
24	W	13682
15	R	13682
15	J	13697
23	R	13697
23	W	13697
22	R	13697
22	J	13712
21	R	13712
21	J	13727
20	R	13727
20	J	13742
19	R	13742
19	J	13757
18	R	13757
18	J	13772
17	R	13772
24	J	13787
17	J	13787
24	R	13787
24	W	13787
16	R	13787
23	J	13802
16	J	13802
23	R	13802
23	W	13802
15	R	13802
15	J	13817
22	R	13817
22	J	13832
21	R	13832
21	J	13847
20	R	13847
20	W	13852
19	R	13852
19	J	13867
18	R	13867
18	J	13882
17	R	13882
24	J	13897
17	J	13897
24	R	13897
24	W	13897
16	R	13897
23	J	13912
16	J	13912
23	R	13912
23	W	13912
15	R	13912
15	J	13927
22	R	13927
22	J	13942
21	R	13942
20	J	13957
21	J	13957
20	R	13957
20	W	13957
19	R	13957
19	J	13972
18	R	13972
18	J	13987
17	R	13987
24	J	14002
17	J	14002
24	R	14002
24	W	14002
16	R	14002
23	J	14017
16	J	14017
23	R	14017
23	W	14017
15	R	14017
15	J	14032
22	R	14032
22	J	14047
21	R	14047
20	J	14062
21	J	14062
20	R	14062
20	W	14062
19	R	14062
19	J	14077
18	R	14077
18	J	14092
17	R	14092
24	J	14107
17	J	14107
24	R	14107
24	W	14107
16	R	14107
23	J	14122
16	J	14122
23	R	14122
23	W	14122
15	R	14122
15	J	14137
22	R	14137
22	J	14152
21	R	14152
20	J	14167
21	J	14167
20	R	14167
20	W	14167
19	R	14167
19	J	14182
18	R	14182
18	J	14197
17	R	14197
24	J	14212
17	J	14212
24	R	14212
24	W	14212
16	R	14212
23	J	14227
16	J	14227
23	R	14227
23	W	14227
15	R	14227
15	J	14242
22	R	14242
22	J	14257
21	R	14257
20	J	14272
21	J	14272
20	R	14272
20	W	14272
19	R	14272
19	J	14287
18	R	14287
18	J	14302
17	R	14302
24	J	14317
17	J	14317
24	R	14317
24	W	14317
16	R	14317
23	J	14332
16	J	14332
23	R	14332
23	W	14332
15	R	14332
15	J	14347
22	R	14347
22	J	14362
21	R	14362
20	J	14377
21	J	14377
20	R	14377
20	J	14406
19	R	14406
24	J	14421
19	J	14421
24	R	14421
23	J	14450
24	J	14450
23	R	14450
23	J	14479
18	R	14479
18	J	14494
17	R	14494
17	J	14509
16	R	14509
16	J	14524
15	R	14524
15	J	14539
24	R	14539
24	J	14554
23	R	14554
23	J	14569
22	R	14569
22	J	14584
21	R	14584
21	J	14599
20	R	14599
20	J	14614
19	R	14614
19	J	14629
18	R	14629
18	J	14644
17	R	14644
17	J	14659
16	R	14659
16	J	14674
15	R	14674
15	J	14689
24	R	14689
24	J	14704
23	R	14704
23	J	14719
22	R	14719
22	J	14734
21	R	14734
21	J	14749
20	R	14749
20	J	14764
19	R	14764
19	W	14764
18	R	14764
18	J	14779
17	R	14779
17	J	14794
16	R	14794
16	J	14809
15	R	14809
15	J	14824
24	R	14824
24	J	14839
23	R	14839
23	J	14854
22	R	14854
19	J	14869
22	J	14869
19	R	14869
19	W	14869
21	R	14869
21	J	14884
20	R	14884
20	J	14899
18	R	14899
18	J	14914
17	R	14914
17	J	14929
16	R	14929
16	J	14944
15	R	14944
15	J	14959
24	R	14959
19	J	14974
24	J	14974
19	R	14974
19	W	14974
23	R	14974
23	J	14989
22	R	14989
22	J	15004
21	R	15004
21	J	15019
20	R	15019
20	J	15034
18	R	15034
18	J	15049
17	R	15049
17	J	15064
16	R	15064
19	J	15079
16	J	15079
19	R	15079
19	W	15079
15	R	15079
15	J	15094
24	R	15094
24	W	15105
23	R	15105
23	J	15120
22	R	15120
22	J	15135
21	R	15135
21	J	15150
20	R	15150
20	J	15165
18	R	15165
19	J	15180
18	J	15180
19	R	15180
24	J	15208
19	J	15208
17	R	15208
17	J	15223
16	R	15223
16	J	15238
15	R	15238
15	J	15253
24	R	15253
24	W	15253
23	R	15253
23	J	15268
22	R	15268
22	W	15269
21	R	15269
21	J	15284
20	R	15284
20	J	15299
19	R	15299
19	J	15314
18	R	15314
18	J	15329
17	R	15329
17	J	15344
16	R	15344
24	J	15359
16	J	15359
24	R	15359
24	W	15359
15	R	15359
22	J	15374
15	J	15374
22	R	15374
22	W	15374
23	R	15374
23	J	15389
21	R	15389
21	J	15404
20	R	15404
20	J	15419
19	R	15419
19	J	15434
18	R	15434
18	J	15449
17	R	15449
24	J	15464
17	J	15464
24	R	15464
24	W	15464
16	R	15464
22	J	15479
16	J	15479
22	R	15479
22	W	15479
15	R	15479
15	J	15494
23	R	15494
23	J	15509
21	R	15509
21	J	15524
20	R	15524
20	J	15539
19	R	15539
19	J	15554
18	R	15554
18	W	15564
17	R	15564
24	J	15579
17	J	15579
24	R	15579
24	W	15579
16	R	15579
22	J	15594
16	J	15594
22	R	15594
22	W	15594
15	R	15594
15	J	15609
23	R	15609
23	J	15624
21	R	15624
21	J	15639
20	R	15639
20	J	15654
19	R	15654
18	J	15669
19	J	15669
18	R	15669
18	W	15669
17	R	15669
24	J	15684
17	J	15684
24	R	15684
24	W	15684
16	R	15684
22	J	15699
16	J	15699
22	R	15699
22	W	15699
15	R	15699
15	J	15714
23	R	15714
23	J	15729
21	R	15729
21	J	15744
20	R	15744
20	J	15759
19	R	15759
18	J	15774
19	J	15774
18	R	15774
18	W	15774
17	R	15774
24	J	15789
17	J	15789
24	R	15789
24	W	15789
16	R	15789
22	J	15804
16	J	15804
22	R	15804
22	W	15804
15	R	15804
15	J	15819
23	R	15819
23	J	15834
21	R	15834
21	J	15849
20	R	15849
20	J	15864
19	R	15864
18	J	15879
19	J	15879
18	R	15879
24	J	15905
22	J	15905
18	J	15905
24	R	15905
24	W	15905
22	R	15905
22	W	15905
17	R	15905
17	J	15920
16	R	15920
16	J	15935
15	R	15935
15	J	15950
23	R	15950
23	W	15956
21	R	15956
21	J	15971
20	R	15971
20	J	15986
19	R	15986
19	J	16001
18	R	16001
24	J	16016
22	J	16016
18	J	16016
24	R	16016
24	W	16016
22	R	16016
22	J	16045
17	R	16045
23	J	16060
17	J	16060
16	R	16060
16	J	16075
15	R	16075
15	J	16090
23	R	16090
23	W	16090
22	R	16090
22	J	16105
21	R	16105
24	J	16120
21	J	16120
24	R	16120
24	E	16120
14	J	16120
14	R	16120
14	W	16120
20	R	16120
20	J	16135
19	R	16135
19	J	16150
18	R	16150
18	J	16165
17	R	16165
17	J	16180
16	R	16180
23	J	16195
16	J	16195
23	R	16195
23	W	16195
15	R	16195
15	J	16210
22	R	16210
22	J	16225
21	R	16225
21	J	16240
20	R	16240
20	J	16255
19	R	16255
19	J	16270
18	R	16270
18	J	16285
17	R	16285
23	J	16300
17	J	16300
23	R	16300
23	W	16300
16	R	16300
16	J	16315
15	R	16315
15	J	16330
22	R	16330
22	J	16345
21	R	16345
21	J	16360
20	R	16360
20	J	16375
19	R	16375
19	J	16390
18	R	16390
23	J	16405
18	J	16405
23	R	16405
23	W	16405
17	R	16405
17	W	16410
16	R	16410
16	J	16425
15	R	16425
15	J	16440
22	R	16440
22	J	16455
21	R	16455
21	J	16470
20	R	16470
20	J	16485
19	R	16485
19	J	16500
18	R	16500
23	J	16515
17	J	16515
18	J	16515
23	R	16515
23	W	16515
17	R	16515
17	W	16515
16	R	16515
16	J	16530
15	R	16530
15	J	16545
22	R	16545
22	J	16560
21	R	16560
21	W	16572
20	R	16572
20	J	16587
19	R	16587
19	J	16602
18	R	16602
23	J	16617
17	J	16617
18	J	16617
23	R	16617
23	W	16617
17	R	16617
17	J	16642
16	R	16642
16	J	16657
15	R	16657
15	J	16672
22	R	16672
21	J	16687
22	J	16687
21	R	16687
21	W	16687
20	R	16687
20	J	16702
19	R	16702
19	J	16717
18	R	16717
23	J	16732
18	J	16732
23	R	16732
23	W	16732
17	R	16732
17	J	16747
16	R	16747
16	J	16762
15	R	16762
15	J	16777
22	R	16777
21	J	16792
22	J	16792
21	R	16792
21	W	16792
20	R	16792
20	J	16807
19	R	16807
19	J	16822
18	R	16822
23	J	16837
18	J	16837
23	R	16837
23	J	16866
17	R	16866
17	J	16881
16	R	16881
21	J	16896
16	J	16896
21	R	16896
21	W	16896
15	R	16896
15	J	16911
23	R	16911
23	J	16926
22	R	16926
22	J	16941
20	R	16941
20	J	16956
19	R	16956
19	J	16971
18	R	16971
18	J	16986
17	R	16986
21	J	17001
17	J	17001
21	R	17001
21	W	17001
16	R	17001
16	J	17016
15	R	17016
15	J	17031
23	R	17031
23	J	17046
22	R	17046
22	J	17061
20	R	17061
20	J	17076
19	R	17076
19	J	17091
18	R	17091
21	J	17106
18	J	17106
21	R	17106
21	W	17106
17	R	17106
17	J	17121
16	R	17121
16	J	17136
15	R	17136
15	J	17151
23	R	17151
23	J	17166
22	R	17166
22	J	17181
20	R	17181
20	J	17196
19	R	17196
21	J	17211
19	J	17211
21	R	17211
21	J	17240
18	R	17240
18	J	17255
17	R	17255
17	J	17270
16	R	17270
16	W	17270
15	R	17270
15	J	17285
23	R	17285
23	J	17300
22	R	17300
22	J	17315
21	R	17315
21	J	17330
20	R	17330
20	J	17345
19	R	17345
19	J	17360
18	R	17360
16	J	17375
18	J	17375
16	R	17375
16	J	17397
17	R	17397
17	J	17412
15	R	17412
15	J	17427
23	R	17427
23	J	17442
22	R	17442
22	J	17457
21	R	17457
21	J	17472
20	R	17472
20	J	17487
19	R	17487
19	J	17502
18	R	17502
18	J	17517
17	R	17517
17	J	17532
16	R	17532
16	J	17547
15	R	17547
15	J	17562
23	R	17562
23	J	17577
22	R	17577
22	J	17592
21	R	17592
21	J	17607
20	R	17607
20	J	17622
19	R	17622
19	J	17637
18	R	17637
18	J	17652
17	R	17652
17	J	17667
16	R	17667
16	J	17682
15	R	17682
15	J	17697
23	R	17697
23	J	17712
22	R	17712
22	J	17727
21	R	17727
21	J	17742
20	R	17742
20	J	17757
19	R	17757
19	J	17772
18	R	17772
18	J	17787
17	R	17787
17	J	17802
16	R	17802
16	J	17817
15	R	17817
15	J	17832
23	R	17832
23	J	17847
22	R	17847
22	J	17862
21	R	17862
21	J	17877
20	R	17877
20	J	17892
19	R	17892
19	J	17907
18	R	17907
18	J	17922
17	R	17922
17	J	17937
16	R	17937
16	J	17952
15	R	17952
15	J	17967
23	R	17967
23	J	17982
22	R	17982
22	J	17997
21	R	17997
21	J	18012
20	R	18012
20	J	18027
19	R	18027
19	J	18042
18	R	18042
18	J	18057
17	R	18057
17	J	18072
16	R	18072
16	J	18087
15	R	18087
15	J	18102
23	R	18102
23	J	18117
22	R	18117
22	J	18132
21	R	18132
21	J	18147
20	R	18147
20	J	18162
19	R	18162
19	J	18177
18	R	18177
18	J	18192
17	R	18192
17	J	18207
16	R	18207
16	J	18222
15	R	18222
15	J	18237
23	R	18237
23	J	18252
22	R	18252
22	J	18267
21	R	18267
21	J	18282
20	R	18282
20	J	18297
19	R	18297
19	J	18312
18	R	18312
18	J	18327
17	R	18327
17	J	18342
16	R	18342
16	J	18357
15	R	18357
15	J	18372
23	R	18372
23	W	18378
22	R	18378
22	W	18379
21	R	18379
21	J	18394
20	R	18394
20	J	18409
19	R	18409
19	J	18424
18	R	18424
18	J	18439
17	R	18439
17	J	18454
16	R	18454
16	J	18469
15	R	18469
23	J	18484
22	J	18484
15	J	18484
22	R	18484
22	W	18484
23	R	18484
23	W	18484
21	R	18484
21	J	18499
20	R	18499
20	W	18505
19	R	18505
19	J	18520
18	R	18520
18	J	18535
17	R	18535
17	J	18550
16	R	18550
16	J	18565
15	R	18565
15	J	18580
21	R	18580
23	J	18595
22	J	18595
21	J	18595
22	R	18595
